Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2591403,-,b'Pouthisat',b'Cambodia',12.48,103.89,7,34,7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Wind Direction,Wind Speed
2016,7,8,16,0,29.400000000000002,24.700000000000003,191,14,199,0.18,996,253,2.4000000000000004
2016,7,8,17,0,28.400000000000002,25.1,103,437,257,0.18,997,248,1.8
2016,7,8,18,0,27.200000000000003,25.400000000000002,41,114,55,0.18,997,243,1.1
2016,7,8,19,0,26.6,25.3,0,0,0,0.18,998,239,1
2016,7,8,20,0,26.200000000000003,25.200000000000003,0,0,0,0.18,999,235,0.8
2016,7,8,21,0,25.900000000000002,25.1,0,0,0,0.18,999,230,0.8
2016,7,8,22,0,25.700000000000003,24.900000000000002,0,0,0,0.18,1000,224,0.7000000000000001
2016,7,8,23,0,25.400000000000002,24.8,0,0,0,0.18,999,219,0.8
2016,7,9,0,0,25.1,24.6,0,0,0,0.18,999,220,0.9
2016,7,9,1,0,24.900000000000002,24.400000000000002,0,0,0,0.18,998,225,0.9
2016,7,9,2,0,24.700000000000003,24.3,0,0,0,0.18,998,233,1
2016,7,9,3,0,24.6,24.200000000000003,0,0,0,0.18,998,243,1.1
2016,7,9,4,0,24.5,24,0,0,0,0.18,998,250,1.5
2016,7,9,5,0,24.3,23.900000000000002,0,0,0,0.18,998,248,1.4000000000000001
2016,7,9,6,0,24.8,24.200000000000003,16,0,16,0.18,999,241,1.5
2016,7,9,7,0,25.400000000000002,24.3,105,138,143,0.16,999,235,1.9000000000000001
2016,7,9,8,0,26.5,24.400000000000002,169,421,380,0.16,999,238,2.3000000000000003
2016,7,9,9,0,28.1,24,311,234,474,0.16,1000,247,3
2016,7,9,10,0,29.5,23.6,407,204,580,0.16,1000,256,3.5
2016,7,9,11,0,30.1,23.6,119,856,927,0.16,999,263,3.6
2016,7,9,12,0,30.200000000000003,23.700000000000003,489,245,730,0.16,998,267,3.6
2016,7,9,13,0,30.200000000000003,23.8,485,171,650,0.16,998,268,3.6
2016,7,9,14,0,30,23.8,366,403,722,0.16,997,267,3.5
2016,7,9,15,0,29.700000000000003,24,239,554,653,0.16,997,267,3.3000000000000003
2016,7,9,16,0,29.200000000000003,24.200000000000003,233,59,266,0.16,997,265,2.9000000000000004
2016,7,9,17,0,28.200000000000003,24.5,34,0,34,0.16,997,261,2.1
2016,7,9,18,0,27,25,34,0,34,0.16,998,253,1.2000000000000002
2016,7,9,19,0,26.5,25,0,0,0,0.16,999,243,1.1
2016,7,9,20,0,26.1,24.900000000000002,0,0,0,0.16,999,235,1.2000000000000002
2016,7,9,21,0,25.700000000000003,24.700000000000003,0,0,0,0.16,1000,230,1.2000000000000002
2016,7,9,22,0,25.5,24.6,0,0,0,0.16,1000,226,1.2000000000000002
2016,7,9,23,0,25.200000000000003,24.5,0,0,0,0.16,999,226,1.2000000000000002
2016,7,10,0,0,25,24.400000000000002,0,0,0,0.16,998,230,1.2000000000000002
2016,7,10,1,0,24.8,24.3,0,0,0,0.16,998,237,1.2000000000000002
2016,7,10,2,0,24.6,24.200000000000003,0,0,0,0.16,997,244,1.2000000000000002
2016,7,10,3,0,24.400000000000002,24.1,0,0,0,0.16,997,250,1.2000000000000002
2016,7,10,4,0,24.3,23.900000000000002,0,0,0,0.16,998,254,1.2000000000000002
2016,7,10,5,0,24.1,23.8,0,0,0,0.16,998,254,1.2000000000000002
2016,7,10,6,0,24.6,23.900000000000002,15,0,15,0.16,998,252,1.7000000000000002
2016,7,10,7,0,25.5,23.900000000000002,102,185,154,0.17,999,252,2.3000000000000003
2016,7,10,8,0,27,23.400000000000002,199,269,334,0.17,999,256,3.2
2016,7,10,9,0,28.6,22.5,310,244,479,0.17,999,260,3.8000000000000003
2016,7,10,10,0,29.700000000000003,22.3,259,14,270,0.17,999,262,4
2016,7,10,11,0,30.900000000000002,22.200000000000003,355,25,378,0.17,998,264,4.2
2016,7,10,12,0,31.6,22.200000000000003,498,190,685,0.17,998,267,4.2
2016,7,10,13,0,31.8,22.400000000000002,480,227,699,0.17,997,268,4.2
2016,7,10,14,0,31.6,22.700000000000003,282,16,296,0.17,996,268,4.1000000000000005
2016,7,10,15,0,31.1,23,348,120,438,0.17,996,268,3.8000000000000003
2016,7,10,16,0,30.3,23.3,231,290,396,0.17,996,267,3.4000000000000004
2016,7,10,17,0,29.1,23.8,132,235,215,0.17,996,266,2.8000000000000003
2016,7,10,18,0,27.6,24.5,41,231,69,0.17,997,261,1.6
2016,7,10,19,0,26.8,24.8,0,0,0,0.17,998,253,1.2000000000000002
2016,7,10,20,0,26.400000000000002,24.8,0,0,0,0.17,999,245,1.2000000000000002
2016,7,10,21,0,26.1,24.6,0,0,0,0.17,999,239,1.3
2016,7,10,22,0,25.8,24.5,0,0,0,0.17,999,233,1.3
2016,7,10,23,0,25.5,24.3,0,0,0,0.17,999,228,1.3
2016,7,11,0,0,25.200000000000003,24.200000000000003,0,0,0,0.17,998,227,1.3
2016,7,11,1,0,25,24.1,0,0,0,0.17,997,230,1.1
2016,7,11,2,0,24.8,24.1,0,0,0,0.17,997,231,0.9
2016,7,11,3,0,24.8,24,0,0,0,0.17,997,235,0.9
2016,7,11,4,0,24.700000000000003,24,0,0,0,0.17,997,236,0.9
2016,7,11,5,0,24.700000000000003,23.900000000000002,0,0,0,0.17,998,231,0.8
2016,7,11,6,0,25.5,24,14,0,14,0.17,998,223,1.3
2016,7,11,7,0,26.700000000000003,24,75,461,203,0.18,999,230,1.9000000000000001
2016,7,11,8,0,28.200000000000003,23.8,174,401,374,0.18,999,240,2.5
2016,7,11,9,0,29.6,23.5,122,745,639,0.18,999,244,2.9000000000000004
2016,7,11,10,0,30.700000000000003,23.3,117,827,815,0.18,999,247,2.9000000000000004
2016,7,11,11,0,31.5,23.200000000000003,471,139,602,0.18,999,250,3
2016,7,11,12,0,32,23.200000000000003,498,145,641,0.18,998,251,3.1
2016,7,11,13,0,32.300000000000004,23.1,178,8,185,0.18,997,252,3.1
2016,7,11,14,0,32.2,23.1,130,0,130,0.18,997,252,3.2
2016,7,11,15,0,31.5,23.200000000000003,81,0,81,0.18,996,251,3.2
2016,7,11,16,0,30.6,23.5,31,0,31,0.18,997,249,3
2016,7,11,17,0,29.400000000000002,23.8,12,0,12,0.18,997,246,2.7
2016,7,11,18,0,28,24.200000000000003,5,0,5,0.18,998,241,2
2016,7,11,19,0,27.3,24.200000000000003,0,0,0,0.18,999,236,2
2016,7,11,20,0,26.8,24.200000000000003,0,0,0,0.18,999,234,2
2016,7,11,21,0,26.400000000000002,24.1,0,0,0,0.18,1000,236,2
2016,7,11,22,0,26.200000000000003,23.900000000000002,0,0,0,0.18,1000,240,2.1
2016,7,11,23,0,25.900000000000002,23.6,0,0,0,0.18,1000,245,2.2
2016,7,12,0,0,25.5,23.400000000000002,0,0,0,0.18,999,249,2.2
2016,7,12,1,0,25.200000000000003,23.200000000000003,0,0,0,0.18,998,253,2.2
2016,7,12,2,0,24.900000000000002,23,0,0,0,0.18,998,256,2.2
2016,7,12,3,0,24.6,22.900000000000002,0,0,0,0.18,997,259,1.9000000000000001
2016,7,12,4,0,24.3,22.900000000000002,0,0,0,0.18,998,257,1.6
2016,7,12,5,0,24.1,22.900000000000002,0,0,0,0.18,998,253,1.3
2016,7,12,6,0,24.700000000000003,23.1,16,46,18,0.18,999,247,1.7000000000000002
2016,7,12,7,0,25.8,23.1,93,283,172,0.17,999,246,2.1
2016,7,12,8,0,27.5,22.900000000000002,210,172,296,0.17,1000,253,2.6
2016,7,12,9,0,29,22.5,301,69,348,0.17,1000,261,2.7
2016,7,12,10,0,30.1,22.400000000000002,397,260,617,0.17,1000,266,2.8000000000000003
2016,7,12,11,0,31.200000000000003,22.400000000000002,448,77,521,0.17,1000,269,3
2016,7,12,12,0,32.1,22.5,473,306,774,0.17,999,270,3.2
2016,7,12,13,0,32.4,22.5,419,44,462,0.17,998,270,3.2
2016,7,12,14,0,32.2,22.6,434,192,603,0.17,998,270,3.1
2016,7,12,15,0,31.6,22.700000000000003,247,533,646,0.17,997,268,2.9000000000000004
2016,7,12,16,0,30.8,23,242,227,371,0.17,997,264,2.6
2016,7,12,17,0,29.700000000000003,23.400000000000002,139,107,177,0.17,997,258,2.1
2016,7,12,18,0,28.1,24.400000000000002,41,60,48,0.17,998,254,1.2000000000000002
2016,7,12,19,0,27.200000000000003,24.6,0,0,0,0.17,999,248,1
2016,7,12,20,0,26.700000000000003,24.5,0,0,0,0.17,999,241,1
2016,7,12,21,0,26.3,24.3,0,0,0,0.17,999,237,1.1
2016,7,12,22,0,25.8,24.200000000000003,0,0,0,0.17,999,233,1.1
2016,7,12,23,0,25.400000000000002,24.1,0,0,0,0.17,999,226,1.1
2016,7,13,0,0,25.200000000000003,23.900000000000002,0,0,0,0.17,998,222,1.1
2016,7,13,1,0,25,23.900000000000002,0,0,0,0.17,998,221,1.1
2016,7,13,2,0,24.8,23.8,0,0,0,0.17,997,221,1.1
2016,7,13,3,0,24.8,23.900000000000002,0,0,0,0.17,997,219,1
2016,7,13,4,0,24.8,23.900000000000002,0,0,0,0.17,997,214,1
2016,7,13,5,0,24.8,24,0,0,0,0.17,998,210,0.9
2016,7,13,6,0,26.1,24.3,3,0,3,0.17,998,207,1.5
2016,7,13,7,0,28.3,24.6,85,353,183,0.17,998,229,2.4000000000000004
2016,7,13,8,0,30.200000000000003,24.5,182,360,361,0.17,999,242,3.1
2016,7,13,9,0,31.400000000000002,24.200000000000003,307,255,484,0.17,999,244,3.1
2016,7,13,10,0,32,24,404,228,596,0.17,998,245,3.1
2016,7,13,11,0,32.300000000000004,23.8,459,266,710,0.17,998,245,3.1
2016,7,13,12,0,32.5,23.6,454,345,794,0.17,997,246,3.2
2016,7,13,13,0,32.5,23.6,432,362,782,0.17,997,247,3.1
2016,7,13,14,0,32.5,23.6,389,362,709,0.17,996,249,3.1
2016,7,13,15,0,32.2,23.6,316,354,581,0.17,996,251,3
2016,7,13,16,0,31.5,23.700000000000003,227,47,254,0.17,996,252,2.7
2016,7,13,17,0,30.3,24,122,320,235,0.17,996,254,2.2
2016,7,13,18,0,28.700000000000003,24.8,41,42,46,0.17,997,256,1.3
2016,7,13,19,0,27.900000000000002,24.900000000000002,0,0,0,0.17,998,255,1.1
2016,7,13,20,0,27.400000000000002,24.900000000000002,0,0,0,0.17,999,252,1
2016,7,13,21,0,26.900000000000002,24.900000000000002,0,0,0,0.17,999,248,1
2016,7,13,22,0,26.5,24.700000000000003,0,0,0,0.17,999,240,0.9
2016,7,13,23,0,26.200000000000003,24.6,0,0,0,0.17,999,231,1
2016,7,14,0,0,25.8,24.5,0,0,0,0.17,998,223,1
2016,7,14,1,0,25.6,24.3,0,0,0,0.17,997,217,0.9
2016,7,14,2,0,25.5,24.200000000000003,0,0,0,0.17,997,212,0.9
2016,7,14,3,0,25.400000000000002,24.200000000000003,0,0,0,0.17,997,209,0.9
2016,7,14,4,0,25.3,24.1,0,0,0,0.17,997,204,0.8
2016,7,14,5,0,25.200000000000003,24.1,0,0,0,0.17,997,201,0.9
2016,7,14,6,0,26.1,24.200000000000003,17,37,18,0.17,998,201,1.5
2016,7,14,7,0,27.700000000000003,24.3,81,427,199,0.18,998,218,2
2016,7,14,8,0,29.5,24.200000000000003,157,467,390,0.18,998,232,2.3000000000000003
2016,7,14,9,0,30.6,24,239,476,568,0.18,999,235,1.8
2016,7,14,10,0,31.3,23.900000000000002,329,442,702,0.18,999,236,1.4000000000000001
2016,7,14,11,0,31.8,23.8,394,437,807,0.18,998,241,1.4000000000000001
2016,7,14,12,0,32.1,23.700000000000003,475,302,772,0.18,998,246,1.6
2016,7,14,13,0,32.2,23.8,436,356,780,0.18,997,252,1.9000000000000001
2016,7,14,14,0,32,23.900000000000002,406,322,691,0.18,997,261,2.1
2016,7,14,15,0,31.400000000000002,24.1,231,579,666,0.18,997,266,2.2
2016,7,14,16,0,30.6,24.400000000000002,147,602,489,0.18,997,272,2.2
2016,7,14,17,0,29.6,24.700000000000003,110,448,268,0.18,997,277,1.9000000000000001
2016,7,14,18,0,28.400000000000002,25.1,47,147,65,0.18,998,279,1.4000000000000001
2016,7,14,19,0,27.700000000000003,25.200000000000003,0,0,0,0.18,999,277,1.4000000000000001
2016,7,14,20,0,27.200000000000003,25.1,0,0,0,0.18,999,273,1.3
2016,7,14,21,0,26.700000000000003,25,0,0,0,0.18,1000,269,1.2000000000000002
2016,7,14,22,0,26.3,24.900000000000002,0,0,0,0.18,1000,264,1
2016,7,14,23,0,26,24.8,0,0,0,0.18,1000,256,0.9
2016,7,15,0,0,25.700000000000003,24.700000000000003,0,0,0,0.18,999,248,0.8
2016,7,15,1,0,25.400000000000002,24.6,0,0,0,0.18,999,240,0.8
2016,7,15,2,0,25.200000000000003,24.400000000000002,0,0,0,0.18,998,234,0.9
2016,7,15,3,0,24.900000000000002,24.3,0,0,0,0.18,998,228,0.9
2016,7,15,4,0,24.8,24.1,0,0,0,0.18,998,224,1
2016,7,15,5,0,24.6,24,0,0,0,0.18,998,218,0.8
2016,7,15,6,0,25.700000000000003,24.1,16,90,20,0.18,999,208,0.9
2016,7,15,7,0,27.700000000000003,23.8,65,514,207,0.18,1000,231,1
2016,7,15,8,0,29.700000000000003,23.5,90,692,435,0.18,1000,251,1.2000000000000002
2016,7,15,9,0,31,23.200000000000003,106,782,647,0.18,1000,252,1.1
2016,7,15,10,0,32,23.1,297,545,757,0.18,1000,247,1.2000000000000002
2016,7,15,11,0,32.800000000000004,23.1,126,853,932,0.18,999,246,1.1
2016,7,15,12,0,33.300000000000004,23.3,129,862,980,0.18,998,248,1.1
2016,7,15,13,0,33.5,23.3,146,831,950,0.18,998,254,1.2000000000000002
2016,7,15,14,0,33.4,23.3,144,804,856,0.18,997,259,1.2000000000000002
2016,7,15,15,0,32.9,23.400000000000002,134,757,702,0.18,997,261,1.3
2016,7,15,16,0,32.2,23.700000000000003,161,547,472,0.18,997,263,1.3
2016,7,15,17,0,31.3,24.1,14,0,14,0.18,998,262,1.2000000000000002
2016,7,15,18,0,29.8,25.3,43,203,68,0.18,998,264,0.9
2016,7,15,19,0,28.900000000000002,25.200000000000003,0,0,0,0.18,999,264,1
2016,7,15,20,0,28.400000000000002,25.200000000000003,0,0,0,0.18,1000,261,1.3
2016,7,15,21,0,28,25.200000000000003,0,0,0,0.18,1001,257,1.4000000000000001
2016,7,15,22,0,27.5,25.200000000000003,0,0,0,0.18,1001,254,1.5
2016,7,15,23,0,27.1,25.1,0,0,0,0.18,1001,255,1.5
2016,7,16,0,0,26.700000000000003,25,0,0,0,0.18,1000,258,1.3
2016,7,16,1,0,26.3,24.900000000000002,0,0,0,0.18,999,260,1.2000000000000002
2016,7,16,2,0,26,24.8,0,0,0,0.18,999,262,1
2016,7,16,3,0,25.8,24.8,0,0,0,0.18,999,263,0.9
2016,7,16,4,0,25.700000000000003,24.700000000000003,0,0,0,0.18,1000,262,0.9
2016,7,16,5,0,25.6,24.6,0,0,0,0.18,1000,260,1
2016,7,16,6,0,26.1,24.6,16,97,20,0.18,1000,257,1.3
2016,7,16,7,0,27.200000000000003,24.5,96,234,160,0.18,1001,255,1.8
2016,7,16,8,0,28.8,24.1,151,490,395,0.18,1001,261,2
2016,7,16,9,0,30.3,23.400000000000002,103,791,650,0.18,1002,270,1.7000000000000002
2016,7,16,10,0,31.400000000000002,22.900000000000002,105,850,824,0.18,1002,285,1.4000000000000001
2016,7,16,11,0,32.1,22.8,112,873,938,0.18,1001,294,1.5
2016,7,16,12,0,32.4,22.8,115,882,985,0.18,1001,296,1.6
2016,7,16,13,0,32.4,22.8,147,831,950,0.18,1000,296,1.8
2016,7,16,14,0,32.2,22.900000000000002,144,804,857,0.18,1000,296,1.9000000000000001
2016,7,16,15,0,31.700000000000003,23.1,228,11,236,0.18,999,298,1.9000000000000001
2016,7,16,16,0,31.1,23.400000000000002,246,102,304,0.18,999,296,1.8
2016,7,16,17,0,30.200000000000003,24,119,338,239,0.18,999,290,1.4000000000000001
2016,7,16,18,0,28.8,24.900000000000002,40,41,45,0.18,1000,284,0.9
2016,7,16,19,0,28.1,24.900000000000002,0,0,0,0.18,1001,276,1
2016,7,16,20,0,27.700000000000003,24.900000000000002,0,0,0,0.18,1001,270,1.1
2016,7,16,21,0,27.3,24.8,0,0,0,0.18,1002,264,1.2000000000000002
2016,7,16,22,0,27.1,24.8,0,0,0,0.18,1002,259,1.3
2016,7,16,23,0,26.900000000000002,24.700000000000003,0,0,0,0.18,1002,256,1.4000000000000001
2016,7,17,0,0,26.6,24.5,0,0,0,0.18,1001,255,1.5
2016,7,17,1,0,26.3,24.400000000000002,0,0,0,0.18,1001,254,1.6
2016,7,17,2,0,26,24.200000000000003,0,0,0,0.18,1001,255,1.6
2016,7,17,3,0,25.700000000000003,24,0,0,0,0.18,1001,256,1.6
2016,7,17,4,0,25.5,23.8,0,0,0,0.18,1001,255,1.5
2016,7,17,5,0,25.3,23.700000000000003,0,0,0,0.18,1001,254,1.4000000000000001
2016,7,17,6,0,26,23.5,14,62,17,0.18,1002,255,1.9000000000000001
2016,7,17,7,0,27.5,22.900000000000002,88,318,175,0.18,1002,259,2.4000000000000004
2016,7,17,8,0,29.400000000000002,22.5,80,722,439,0.18,1002,265,2.4000000000000004
2016,7,17,9,0,31.200000000000003,22.400000000000002,316,192,448,0.18,1002,269,2.1
2016,7,17,10,0,32.4,22.400000000000002,114,834,819,0.18,1002,274,1.9000000000000001
2016,7,17,11,0,33.2,22.5,121,859,933,0.18,1001,279,1.7000000000000002
2016,7,17,12,0,33.6,22.6,125,866,981,0.18,1000,285,1.7000000000000002
2016,7,17,13,0,33.5,22.6,158,814,946,0.18,1000,290,1.8
2016,7,17,14,0,33,22.700000000000003,153,789,853,0.18,999,294,1.9000000000000001
2016,7,17,15,0,32.4,22.900000000000002,242,550,655,0.18,999,296,2.1
2016,7,17,16,0,31.700000000000003,23.200000000000003,239,252,382,0.18,999,297,2.2
2016,7,17,17,0,30.700000000000003,23.5,131,36,143,0.18,999,298,2.1
2016,7,17,18,0,29.1,24.200000000000003,14,0,14,0.18,999,293,1.6
2016,7,17,19,0,28.1,24.400000000000002,0,0,0,0.18,1000,287,1.5
2016,7,17,20,0,27.5,24.6,0,0,0,0.18,1000,279,1.4000000000000001
2016,7,17,21,0,27.1,24.700000000000003,0,0,0,0.18,1001,269,1.2000000000000002
2016,7,17,22,0,26.700000000000003,24.8,0,0,0,0.18,1001,260,1.1
2016,7,17,23,0,26.400000000000002,24.700000000000003,0,0,0,0.18,1000,253,1
2016,7,18,0,0,26.1,24.5,0,0,0,0.18,1000,247,1.1
2016,7,18,1,0,25.8,24.3,0,0,0,0.18,999,243,1.1
2016,7,18,2,0,25.5,24,0,0,0,0.18,999,239,1.2000000000000002
2016,7,18,3,0,25.3,23.8,0,0,0,0.18,999,237,1.2000000000000002
2016,7,18,4,0,25,23.5,0,0,0,0.18,999,237,1
2016,7,18,5,0,24.8,23.400000000000002,0,0,0,0.18,999,238,1
2016,7,18,6,0,25.900000000000002,23.400000000000002,15,104,19,0.18,1000,238,1.5
2016,7,18,7,0,28.1,23.200000000000003,9,0,9,0.18,1000,251,1.6
2016,7,18,8,0,31.3,22.8,19,0,19,0.18,1000,293,1.8
2016,7,18,9,0,32.9,22.900000000000002,304,77,358,0.18,1000,306,2
2016,7,18,10,0,33.800000000000004,23.200000000000003,344,408,689,0.18,999,306,2.1
2016,7,18,11,0,34.300000000000004,23.400000000000002,386,493,853,0.18,999,304,2.1
2016,7,18,12,0,34.4,23.400000000000002,432,392,819,0.18,998,303,2.2
2016,7,18,13,0,34.2,23.5,412,429,827,0.18,998,301,2.2
2016,7,18,14,0,33.800000000000004,23.6,351,458,758,0.18,997,300,2.3000000000000003
2016,7,18,15,0,33.1,23.8,327,60,372,0.18,997,298,2.3000000000000003
2016,7,18,16,0,32.4,24.1,41,0,41,0.18,997,294,2.2
2016,7,18,17,0,31.3,24.400000000000002,14,0,14,0.18,997,289,2
2016,7,18,18,0,29.700000000000003,25.3,7,0,7,0.18,997,285,1.3
2016,7,18,19,0,28.900000000000002,25.6,0,0,0,0.18,998,280,1.3
2016,7,18,20,0,28.200000000000003,25.900000000000002,0,0,0,0.18,999,274,1.2000000000000002
2016,7,18,21,0,27.700000000000003,26,0,0,0,0.18,999,265,1.1
2016,7,18,22,0,27.3,25.900000000000002,0,0,0,0.18,1000,257,1
2016,7,18,23,0,26.900000000000002,25.8,0,0,0,0.18,999,249,0.9
2016,7,19,0,0,26.5,25.6,0,0,0,0.18,999,244,0.9
2016,7,19,1,0,26.1,25.5,0,0,0,0.18,998,240,0.9
2016,7,19,2,0,25.8,25.3,0,0,0,0.18,998,235,0.8
2016,7,19,3,0,25.5,25.1,0,0,0,0.18,998,228,0.8
2016,7,19,4,0,25.3,25,0,0,0,0.18,998,217,0.8
2016,7,19,5,0,25.200000000000003,24.8,0,0,0,0.18,998,204,0.8
2016,7,19,6,0,25.700000000000003,25,15,56,17,0.18,998,192,1.2000000000000002
2016,7,19,7,0,26.5,25.200000000000003,98,204,153,0.18,999,187,1.5
2016,7,19,8,0,28.200000000000003,24.700000000000003,116,618,422,0.18,999,183,1.5
2016,7,19,9,0,30.1,24,307,258,485,0.18,999,170,1.4000000000000001
2016,7,19,10,0,31.200000000000003,23.6,408,132,520,0.18,999,175,1.2000000000000002
2016,7,19,11,0,31.900000000000002,23.5,474,149,615,0.18,999,201,1
2016,7,19,12,0,32.2,23.400000000000002,157,823,971,0.18,999,231,1
2016,7,19,13,0,32.2,23.3,131,853,957,0.18,998,250,1.1
2016,7,19,14,0,32.1,23.3,125,833,865,0.18,997,262,1.3
2016,7,19,15,0,31.8,23.400000000000002,320,52,359,0.18,997,272,1.3
2016,7,19,16,0,31.3,23.6,101,720,511,0.18,997,277,1.3
2016,7,19,17,0,30.400000000000002,24.200000000000003,128,271,224,0.18,997,280,1
2016,7,19,18,0,28.900000000000002,25.400000000000002,40,163,59,0.18,997,287,0.8
2016,7,19,19,0,28.200000000000003,25.400000000000002,0,0,0,0.18,998,293,0.9
2016,7,19,20,0,27.700000000000003,25.400000000000002,0,0,0,0.18,999,295,0.9
2016,7,19,21,0,27.3,25.400000000000002,0,0,0,0.18,999,295,0.9
2016,7,19,22,0,27,25.400000000000002,0,0,0,0.18,1000,293,0.9
2016,7,19,23,0,26.700000000000003,25.3,0,0,0,0.18,999,289,0.9
2016,7,20,0,0,26.400000000000002,25.200000000000003,0,0,0,0.18,999,283,0.8
2016,7,20,1,0,26.1,25.1,0,0,0,0.18,999,276,0.8
2016,7,20,2,0,25.8,25,0,0,0,0.18,998,271,0.7000000000000001
2016,7,20,3,0,25.700000000000003,24.8,0,0,0,0.18,998,268,0.6000000000000001
2016,7,20,4,0,25.5,24.6,0,0,0,0.18,998,267,0.6000000000000001
2016,7,20,5,0,25.400000000000002,24.5,0,0,0,0.18,998,269,0.6000000000000001
2016,7,20,6,0,25.900000000000002,24.6,15,64,17,0.18,999,267,1
2016,7,20,7,0,27,24.400000000000002,71,472,199,0.18,999,265,1.2000000000000002
2016,7,20,8,0,28.400000000000002,24.200000000000003,99,663,428,0.18,999,271,0.8
2016,7,20,9,0,30,23.900000000000002,116,760,641,0.18,999,237,0.4
2016,7,20,10,0,31.3,23.5,298,545,759,0.18,999,181,0.6000000000000001
2016,7,20,11,0,32.1,23.3,110,874,938,0.18,999,171,0.8
2016,7,20,12,0,32.5,23.1,113,882,985,0.18,998,172,0.9
2016,7,20,13,0,32.7,23.1,411,473,870,0.18,998,179,0.9
2016,7,20,14,0,32.7,23,123,835,865,0.18,997,188,0.9
2016,7,20,15,0,32.2,23.200000000000003,277,453,618,0.18,997,201,0.9
2016,7,20,16,0,31.6,23.5,209,399,436,0.18,997,208,1
2016,7,20,17,0,30.6,24.1,137,69,161,0.18,997,218,0.9
2016,7,20,18,0,29.1,25.3,5,0,5,0.18,998,229,0.8
2016,7,20,19,0,28.400000000000002,25.200000000000003,0,0,0,0.18,999,233,1
2016,7,20,20,0,27.900000000000002,25.200000000000003,0,0,0,0.18,1000,233,1.1
2016,7,20,21,0,27.400000000000002,25.1,0,0,0,0.18,1000,231,1.2000000000000002
2016,7,20,22,0,27,25,0,0,0,0.18,1000,228,1.3
2016,7,20,23,0,26.6,24.8,0,0,0,0.18,1000,227,1.3
2016,7,21,0,0,26.3,24.5,0,0,0,0.18,999,226,1.4000000000000001
2016,7,21,1,0,26,24.200000000000003,0,0,0,0.18,999,225,1.5
2016,7,21,2,0,25.6,24.1,0,0,0,0.18,998,225,1.2000000000000002
2016,7,21,3,0,25.3,24,0,0,0,0.18,998,228,1
2016,7,21,4,0,25.200000000000003,24,0,0,0,0.18,999,231,0.7000000000000001
2016,7,21,5,0,25.1,24,0,0,0,0.18,1000,227,0.5
2016,7,21,6,0,25.8,24,14,92,18,0.18,1000,195,0.6000000000000001
2016,7,21,7,0,26.900000000000002,23.8,64,516,203,0.18,1001,193,0.9
2016,7,21,8,0,28.3,23.400000000000002,130,559,407,0.18,1001,194,1.1
2016,7,21,9,0,29.8,22.8,220,526,584,0.18,1002,180,1.2000000000000002
2016,7,21,10,0,31.1,22.3,310,512,743,0.18,1001,166,1.1
2016,7,21,11,0,32.1,22,119,863,936,0.18,1001,157,0.9
2016,7,21,12,0,32.7,21.8,122,872,984,0.18,1000,148,0.5
2016,7,21,13,0,33,21.700000000000003,399,504,888,0.18,999,90,0.1
2016,7,21,14,0,32.9,21.8,350,468,766,0.18,999,353,0.4
2016,7,21,15,0,32.6,22.1,290,426,610,0.18,999,343,0.7000000000000001
2016,7,21,16,0,31.900000000000002,22.5,30,0,30,0.18,999,344,0.8
2016,7,21,17,0,31,23.1,19,0,19,0.18,999,342,0.7000000000000001
2016,7,21,18,0,29.700000000000003,23.900000000000002,5,0,5,0.18,999,339,0.6000000000000001
2016,7,21,19,0,28.8,24.3,0,0,0,0.18,1000,324,0.5
2016,7,21,20,0,28.3,24.700000000000003,0,0,0,0.18,1001,300,0.5
2016,7,21,21,0,27.8,24.900000000000002,0,0,0,0.18,1001,281,0.6000000000000001
2016,7,21,22,0,27.3,24.900000000000002,0,0,0,0.18,1001,264,0.7000000000000001
2016,7,21,23,0,26.8,24.900000000000002,0,0,0,0.18,1001,257,0.9
2016,7,22,0,0,26.400000000000002,24.900000000000002,0,0,0,0.18,1001,259,0.9
2016,7,22,1,0,26,24.8,0,0,0,0.18,1000,258,0.8
2016,7,22,2,0,25.700000000000003,24.6,0,0,0,0.18,1000,253,0.7000000000000001
