Pursat_PV,Phnom_Penh_PV,Siem_Reap_PV,Kampot_wind,Viet_wind
0.0,0.0,0.0,8762.26562878878,122.52241109117416
0.0,0.0,0.0,8216.72654467061,179.64792330164988
0.0,0.0,0.0,7377.981147692155,72.3288764414147
0.0,0.0,0.0,4879.788014808326,0.0
0.0,0.0,0.0,2979.3704809352635,0.0
0.0,0.0,0.0,1153.5904056035583,0.0
0.0,0.0,0.0,1710.5871753446443,0.0
751.977502513613,1081.7316925298219,380.4616857560309,2535.1968300125877,23.311440739450052
9032.740408187627,12503.869306710505,5957.768487990899,3605.698338959774,778.4379636643149
18406.16698080688,29183.976978219427,16193.562834458915,6435.275217760309,2120.0257561205326
26442.42195159503,40642.62072597131,28310.108795871733,7342.923973949307,2453.651988286411
45113.957328666096,51166.530037255296,47641.846157310014,7210.692918395243,1892.8315645318537
51348.68052528969,58389.354947431515,55571.625367823355,5488.121801978338,1182.620324419861
51949.211740248655,53115.216757104055,49579.252360460036,4370.18415160967,961.9882168977475
55735.97072835102,58625.34959174192,44985.06753836045,5030.818865386452,1391.24285597609
50684.018350161015,26804.582476047588,53716.4279235689,7370.457380866515,2388.4683556898553
42871.708494965846,21833.066720640432,46782.9910723079,9130.83540101069,2963.577338986075
32367.887872555126,15949.799568986611,32524.49554834802,10484.136207479394,3563.355929573801
9839.337497415654,1092.5801535240773,5949.00084102776,8677.885589800393,4379.568943556666
1027.8930346321538,399.78855372306793,1702.1515072268899,5428.987281246243,3241.3160774730695
0.0,0.0,0.0,2951.1852146383135,1767.5147723882308
0.0,0.0,0.0,2425.2701481051918,752.6175542557293
0.0,0.0,0.0,1840.8221167042966,319.0431204669588
0.0,0.0,0.0,891.7042634122373,7.63909711300015
0.0,0.0,0.0,1368.1699736373137,48.818267556150026
0.0,0.0,0.0,3019.2198888542,405.32413178320104
0.0,0.0,0.0,4918.494089463479,657.3127305500285
0.0,0.0,0.0,4777.6497764462365,520.5936261596263
0.0,0.0,0.0,3087.353328469481,391.97983880041494
0.0,0.0,0.0,2220.7292974170473,196.86899032605047
0.0,0.0,0.0,1636.6554636248632,171.7915487754551
550.3330029878742,777.68948153608,688.4074284524222,1722.770426495,285.0061929529517
11864.074033119332,11937.66721149013,13122.364673961127,2147.062058871996,420.1429040480758
26793.45926209929,32153.217574830956,27819.099311095724,2120.3291460902656,450.41698041658316
37338.27169390802,47409.018568771666,40310.83872983775,2013.5360842004457,753.625344785519
47772.21008327941,58268.4382761776,48256.506090132265,2084.1371605868053,761.5752587027779
50716.38847573657,64781.71143897117,55835.51477405895,1931.1309322198451,486.06438110670666
56127.325639286784,66872.4950646063,59287.43990442595,810.004513598963,335.8758435386455
56836.64045084616,63817.47693020307,55425.69631609132,441.9878461034953,611.2169922797834
48918.88851500209,50904.708507564384,45707.003380103095,0.0,352.5102910751718
41638.341462189994,32606.562832994485,41828.537621708216,0.0,0.0
26970.064589186564,1147.5586745297335,28340.718279559886,0.0,0.0
12029.233186569061,385.7602083706893,1171.8919981887127,154.79146780846094,0.0
1534.373613224395,-0.0,-0.0,458.0139157950987,0.0
0.0,0.0,0.0,456.03516741834943,0.0
0.0,0.0,0.0,32.611591867245984,0.0
0.0,0.0,0.0,254.85590510552782,0.0
0.0,0.0,0.0,190.69485543179957,0.0
0.0,0.0,0.0,448.8193874167122,0.0
0.0,0.0,0.0,147.974870208776,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,397.22914345510407,0.0
0.0,0.0,0.0,538.0412307759033,0.0
299.4329210131586,721.5281226865654,781.8926512505496,502.3366831856705,0.0
5096.43261436206,11911.558610962891,11811.218262776423,801.8275233345668,301.96754655761043
13379.067433655784,19500.655402567092,27259.21993711364,2148.400248725878,595.7011865694727
36754.776995457236,38143.4526540434,40259.432606794246,800.6536100581396,123.33964446931556
47165.94656132154,57876.354005761554,50470.84314408264,373.47255082391223,88.26478174873922
51540.064421370196,57915.22242354805,65466.872876850335,163.46653001426176,57.0955317094545
54731.130246953566,61056.438352401405,55321.339524081464,113.10369788015589,0.0
30744.72149880727,45756.13445143428,36939.8722644468,0.0,0.0
44053.18400598359,17728.829086665195,44945.743698067556,0.0,233.16275024586253
9455.472550238113,3928.814899367181,36023.47190161627,0.0,496.3256799503017
7561.2811059179285,11223.362975370743,25406.682285724084,0.0,806.3075441768805
384.6134743526527,7201.95080412978,8230.806141293235,56.25532722019929,667.7018181865287
-0.0,540.243310661907,1258.5339677850816,0.0,2127.448755872014
0.0,0.0,0.0,0.0,1696.019873269771
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,506.8628765920424
0.0,0.0,0.0,412.65072836949804,820.5146221432054
0.0,0.0,0.0,0.0,687.3953013915002
0.0,0.0,0.0,0.0,636.5713482599987
0.0,0.0,0.0,733.2850389612368,453.98011370331534
0.0,0.0,0.0,3031.1570114775996,595.2290140688004
0.0,0.0,0.0,3805.299541122509,692.8820377933067
0.0,0.0,0.0,1410.9438065792087,1464.371117031972
0.0,0.0,0.0,552.8475915654968,680.048261071564
616.8440310666319,684.1657922892542,906.5147194596016,0.0,0.0
12565.269820148174,13160.182649284998,12029.236963366804,479.11295237030885,477.42668913302003
31217.76095147586,19527.677999320396,24945.0099668873,1784.5350687601147,561.4476408923268
38457.38202002931,20553.827061670814,38769.98756346178,1079.6358222583037,744.1079190390273
48862.96503431502,50312.25591647603,47894.68569678139,1604.2716101539538,1229.769139320987
37265.43116688806,64215.02679074864,51381.54209567026,4435.044966058419,5282.632255834916
52742.33260853711,66372.57354400825,56840.55116091817,1701.0768169808277,5246.402325232652
52483.076067964306,63727.90260931071,56675.206453010105,120.3458548093371,281.1143620779837
58337.420032635186,57087.4839376246,50258.6631772703,528.2384994253691,0.0
47716.19283745758,39895.03878296713,46787.416177078856,1616.3113302745192,188.58850048542595
33006.425637560504,4088.654938760191,32430.17984813135,529.5061417030663,1158.3576516785351
14648.948599029418,13243.575932490596,14728.797419974911,752.911646661239,147.08509058727876
1503.081988511672,721.5251955330469,1675.2449042409487,0.0,105.14595369076883
0.0,0.0,0.0,447.2245235869925,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,184.32389626073555,0.0
0.0,0.0,0.0,72.67315789914122,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,48.32993053455532,0.0
554.4229205840935,109.96667626007698,889.7347575687656,0.0,0.0
10948.841606262962,5277.564260877543,11596.313357920499,0.0,0.0
24124.49136950912,25641.680626380876,26441.106912308882,0.0,146.76083593481286
38456.01878312131,40059.79656969716,38288.46193790069,573.6067315782847,106.85363873080979
56957.059982654006,56396.03306210583,48108.42609270116,0.0,0.0
53713.95271331855,59317.60475238949,52916.77280874827,0.0,0.0
54515.98703978233,64671.411989342014,54909.83110450585,0.0,816.2872072665209
52595.529403681925,56924.85608061269,55530.326050974065,1177.4240789493076,2151.6015807181316
58025.12501764723,56078.5613386235,47165.89579147627,2675.09435177382,1971.502805799434
41840.27743845786,45363.17241315137,40804.307683106344,4746.446178532441,3829.1377790873453
26520.990171890262,30803.31270690421,30107.430924576747,5183.005859416851,3244.885755444655
14152.065037813,13204.641945243153,14896.475433695174,4111.165224872499,2404.6389027455734
1543.3456313934712,1179.084338513592,1688.387399594008,5657.024215746946,3226.114565673837
0.0,0.0,0.0,4339.478582626639,4277.319808893812
0.0,0.0,0.0,6633.842616015868,7616.598871309576
0.0,0.0,0.0,6084.239818611277,3372.5913410507937
0.0,0.0,0.0,1807.4559869026589,0.0
0.0,0.0,0.0,889.7972370627839,747.5607321346284
0.0,0.0,0.0,5412.026841506672,4438.311211935588
0.0,0.0,0.0,3730.8837904685515,1952.1522432440681
0.0,0.0,0.0,1397.2968833504126,730.035904160375
0.0,0.0,0.0,431.64931774822696,540.4576504087121
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
603.1155452539334,740.7021784001357,748.6283393847021,316.04296021579466,0.0
11036.361663821084,12414.573314677182,11663.707408275186,488.4798623627805,677.7034397498987
25430.631249886766,31462.509272975894,25795.56989287529,3542.279024759859,3332.054143726276
37761.267667195505,46178.943629409514,38600.32045706577,6952.776037299719,4018.689866889765
47835.69075320236,50797.41460048175,49425.795206621486,6039.786390622104,2335.0974285059046
52544.6165817776,52498.29006951526,63779.67069996826,3192.699949103208,229.46461464609985
54353.96242890209,55098.20408707402,57089.63721009711,526.4614147035652,0.0
49307.689567725356,52751.78931032793,48456.476090593715,129.19657207646267,0.0
33623.97495761672,48998.90085450812,37409.86104693793,2976.1173574861155,4180.408240398153
39785.72210250096,37741.25857393901,29763.24606357224,10528.820262311028,4909.776680329915
23538.819961583373,30487.438771934423,21513.075388293073,5598.5610653788335,764.1261056636986
13655.703932325598,12506.351227770425,13104.222372139047,1960.442335708383,6.897121939805887
1512.8762647605643,1246.5478445937715,1693.6812602343073,658.8667420818167,0.0
0.0,0.0,0.0,0.0,146.46777527183167
0.0,0.0,0.0,3042.697263295609,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,40.57392373319208,0.0
0.0,0.0,0.0,3604.6025678009637,11681.739399333008
0.0,0.0,0.0,4234.378679765073,677.6595531320486
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1071.168167815018,4605.577961884363
0.0,0.0,0.0,3160.265881438079,4826.2099726534725
0.0,0.0,0.0,5412.551886672581,5288.524396527684
0.0,0.0,0.0,2861.1950531601065,3808.075518724367
485.8631781048639,684.709897173044,732.3020531763356,1329.5063289778518,2678.184672138363
12343.925788374203,12093.69347023537,12707.771898881647,720.4052000814862,1675.0274887593428
21356.908695935897,31599.58272344379,30980.656088666892,438.8556348889431,1188.1911214889467
46188.12317965292,46257.32631815191,38791.15633987199,473.50460082387417,864.9089908367653
48718.37855928348,56559.442763608306,46317.71206794568,49.37525656270848,445.6866296921079
53910.506951452175,31500.503756116446,52666.13029456379,0.0,0.0
57363.465805543914,65572.79594604173,57084.80080736945,0.0,0.0
56537.26261181821,58308.359186777954,38696.41898150264,0.0,0.0
57812.4507067642,27683.191477657794,16728.582457411918,0.0,0.0
38086.20133375244,34801.62059961498,33942.17583274797,0.0,0.0
11654.189480351126,28828.466991829195,23019.270298973737,0.0,0.0
12624.743338817025,449.1872256249663,13060.908406743136,0.0,370.7530412718061
1471.341537884414,-0.0,1790.2853668078676,0.0,106.52864474384153
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,234.79485957628708,0.0
0.0,0.0,0.0,627.1693685203977,0.0
0.0,0.0,0.0,820.0534098381194,0.0
0.0,0.0,0.0,680.457944888357,171.68471033052342
513.554615778405,907.2713985909489,848.1650749525215,362.7671033033122,276.7828852482057
7183.460429214543,12884.00581913013,12059.155949363187,41.327730507088376,385.0592058274003
23318.985588187552,31085.18309683124,30824.766229014254,115.47856283880452,637.6193620400344
45809.24797311682,46190.06359604378,45884.952377634814,309.222859540489,1341.540096527267
57189.150362296656,57430.681573199945,57125.242086189195,694.8827144161357,3045.5879615224035
63983.30380950408,63944.53182984118,63651.43383926363,1294.9156795538051,6057.077382458396
66482.4331772353,65990.66641673676,53200.18509542813,2227.0834615680105,7858.511422560125
57008.816774815095,58305.34990721599,23223.383826369132,2286.734973446885,7564.715859012562
46450.67526325874,34070.2989604518,37798.021656320765,1974.3839675292734,6646.7001716783825
42972.90658607845,45025.44768355829,17453.0711078752,4640.49477804907,5866.7419010898575
14590.752429280254,28889.604665218518,8967.674598925722,9585.363310622608,8134.513459011276
12786.711937414942,446.79571128652907,508.9112152808221,8563.300786344867,10335.281434491315
1122.0254610857694,1223.202000739751,-0.0,6482.15413978557,7217.320900086342
0.0,0.0,0.0,3008.337199025211,4414.040716940811
0.0,0.0,0.0,658.1857805922738,2147.944871124425
0.0,0.0,0.0,3374.454767643677,3080.814031575765
0.0,0.0,0.0,11467.116309809247,9191.772191726963
0.0,0.0,0.0,11697.046631289586,3757.5626220896297
0.0,0.0,0.0,3850.733748894143,1663.523325713463
0.0,0.0,0.0,4863.703109465696,4478.603842422535
0.0,0.0,0.0,4629.945539713571,5546.139414518907
0.0,0.0,0.0,7618.301582833813,4998.194731814046
0.0,0.0,0.0,9015.212321851785,7848.8100943057025
0.0,0.0,0.0,8395.08781134879,9184.459531114762
544.2046185295342,759.0307348244321,770.3463226845888,12518.810870525509,8287.016619284374
10287.347419020523,12852.536816304853,9799.05768021499,11480.305223586394,6762.957072507366
25631.274294901843,26077.76332302711,27034.13265615784,8795.09511476705,5685.106544826526
40628.976395919686,32634.53015321213,46439.656106710216,5177.350596863549,3202.3012378620006
38639.16371085518,39363.43862035011,47498.78777369237,3733.6070811953077,1913.4616039557764
63949.23301621717,55438.87280567148,34430.082037442146,5225.627677088129,3256.8280166450254
66140.315256732,58004.85796096756,30472.453327218707,8783.032816525412,5223.398895013809
56607.37899504329,54786.30934194996,46957.908138537634,10028.503145682727,8649.168946103655
52051.35784904166,45726.76490247458,22821.930621294814,1875.8946262746283,3008.9773220322095
40021.147212934586,33489.00698004873,42343.35333314746,6661.213079274809,2115.0632356202195
6561.086876258963,21551.262965923754,30961.196664602758,13854.017523328219,11538.654507777916
452.0559179974453,589.0516789632138,13898.35600175417,5750.686969865963,19144.650914212354
-0.0,-0.0,1804.3069803502108,3926.3723731905275,10946.46388930754
0.0,0.0,0.0,3185.473354604237,5169.3125098967375
0.0,0.0,0.0,4833.203898890176,6150.63695810012
0.0,0.0,0.0,3808.6462218719676,11023.498718177723
0.0,0.0,0.0,4172.159873914551,9958.694842641367
0.0,0.0,0.0,966.0331622338327,14176.903587296605
0.0,0.0,0.0,351.44831934744417,7400.4092719722
0.0,0.0,0.0,1524.9833946648166,7639.74263853513
0.0,0.0,0.0,7431.318248176291,15536.508820543191
0.0,0.0,0.0,9008.949604489879,20801.433334554924
0.0,0.0,0.0,13259.325166398448,17454.43291547374
0.0,0.0,0.0,19003.721320926234,17269.296162018283
559.5046240942113,744.829479980432,773.5220016328661,25028.910168676062,20383.924070540812
7094.58467727221,12282.740363840578,9887.111109502166,21769.4771626793,11322.007605706667
24818.996482889987,31204.425230215234,23447.116724759733,14314.301638067978,3290.681245019749
31066.609196681624,37462.4176012955,35234.11683739221,9409.816233291383,1784.4973272814616
49390.24119545758,51318.63766141704,45028.92782853452,7167.947177702606,2803.0553265716007
40913.613459044216,53919.463554370814,51448.57630209244,4333.484278278713,2326.785464432733
50644.6326915176,27734.742909108383,66258.60164080451,1760.838898562955,708.6563978692593
42293.503753073244,15189.544637910438,28314.510548513153,238.7523402882217,55.359511061963346
31234.81337357947,42980.52967290766,22125.93094871498,76.7130154879252,354.89322109836655
37512.62665324836,8526.605722158814,31473.803579968764,408.33578605314204,245.3307042759283
25511.934868673838,1948.022718851578,15826.834361257266,256.819247865277,0.0
809.0564913649187,319.08463278132774,9811.729407778628,431.8223218298133,239.1348792235662
202.57561787945164,-0.0,999.084199286103,2602.037077987422,1650.9672488203003
0.0,0.0,0.0,1744.29617380279,2275.6440047985925
0.0,0.0,0.0,229.9362291263078,1297.5466967132206
0.0,0.0,0.0,0.0,560.144418242199
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,528.7817525859073
0.0,0.0,0.0,0.0,450.32615399765007
0.0,0.0,0.0,0.0,52.09688199859356
523.0475183465586,609.6639696092855,692.5827239193366,0.0,0.0
8843.581550933095,12734.87615051827,12447.160026697436,103.1263703202064,0.0
17450.55409198961,31693.736939514114,26353.29359697748,30.89330938803595,0.0
39801.90294693239,47083.85873201495,37210.5210867795,0.0,0.0
57111.216989016364,43913.84218157054,46727.84079055254,0.0,0.0
37759.21653796567,63894.14543742621,54017.217648352365,388.03208538259656,362.7780210750753
58724.30631524378,65970.68818667218,66424.58205096512,1023.0267385733981,1172.0155281153043
45396.04748686114,47845.19400173182,50469.900501335345,196.01367486688991,838.7454712107898
44252.08264796567,47395.72246560087,45468.35010676142,0.0,304.41148902397987
36599.49330150316,44107.635652093224,31542.00822418912,0.0,161.36218795032832
20963.97765337457,5648.5435670067545,20417.463073382565,0.0,495.8390931421338
7625.4492307361415,6726.759686316789,13733.316952744737,296.3269081129272,1250.169765540552
737.9977468886601,106.77473489184264,1774.5378100545163,344.5147936989916,1532.6672007873551
0.0,0.0,0.0,0.0,512.80991020126
0.0,0.0,0.0,0.0,586.8342071386949
0.0,0.0,0.0,22.723297080447846,295.7481920910937
0.0,0.0,0.0,177.89644556364357,129.08965436895858
0.0,0.0,0.0,3539.8471539695815,2695.06159413228
0.0,0.0,0.0,5958.285527276718,6458.644402319466
0.0,0.0,0.0,9439.986731004934,3610.199351202774
0.0,0.0,0.0,8901.167893657324,8985.573240878943
0.0,0.0,0.0,11037.60724197453,9873.273943057715
0.0,0.0,0.0,5330.998942232995,8274.317382979789
0.0,0.0,0.0,6691.5188368342015,18779.951650601965
544.5644048090778,671.4741479010819,444.5817242668104,11784.34424886417,21195.59505316698
9571.933312570893,10706.325107954346,8453.992678687478,10774.133251562682,8436.704861690307
20790.621153344553,26635.9900087916,21011.168097336827,8935.532763540034,3704.5044900955713
36662.43109533697,36557.61370433155,35867.71132799537,13245.946041844727,12319.289043017565
46989.203735407806,41768.57194038296,35662.98671790183,10691.564089941703,14144.420169450932
39874.32443700902,53394.32337939361,47671.14291437166,10338.542774541254,24339.829845900647
50037.085262929795,50329.30249770182,56241.97436998953,31432.031375059472,43199.401135531036
38065.54160904959,54940.9658060727,53679.894299984575,41335.56353020462,33205.91187670435
20975.349416926616,50825.51528413629,45436.438850481965,33880.59698656893,29268.928309962932
20761.146796070625,39193.833521187764,11005.892956309892,39160.156275629364,30136.484907177055
13030.631577981978,25121.40159835962,16915.28117414697,23985.547658102696,27863.258497823866
314.0209382422297,306.7249744101518,3808.63737781974,25421.516132665223,26316.41667259653
74.6839161091163,-0.0,1886.9460668353559,24823.706648612562,24690.266514398532
0.0,0.0,0.0,27630.79907368215,40207.164467073715
0.0,0.0,0.0,16023.726865785464,25719.712505739426
0.0,0.0,0.0,9106.466225993416,14807.962033536918
0.0,0.0,0.0,11578.486412730887,10353.97403115559
0.0,0.0,0.0,15273.671488721777,16706.957124608532
0.0,0.0,0.0,6549.615576179118,16482.538398528563
0.0,0.0,0.0,10779.647847753831,26259.952528883485
0.0,0.0,0.0,21248.66759057381,35365.864158842516
0.0,0.0,0.0,29131.025548196092,38470.03332088603
0.0,0.0,0.0,34000.08166903814,34877.0033001406
0.0,0.0,0.0,36287.76395642381,34906.23647364734
483.13612890443505,472.8835839798001,328.1954958332822,40465.40590591726,40209.59143163727
9591.929504189387,10507.986188634946,2526.375337036982,44554.57983542271,42057.821350043836
23003.83461803882,2251.035654438006,2545.53730601879,44254.80994031084,38718.43331976376
19181.950528446552,31184.13958776308,30614.30590916766,40856.98970025627,37793.65927646047
25517.384789286767,39540.61590092324,38762.566645069164,36712.43117027313,50749.15827937676
48534.78104842234,54776.779231837565,63744.99923055191,41951.166530036346,52924.26715504219
50927.027549069375,49779.55733438932,66103.90961871615,49859.86787369069,52498.190645545954
46978.35025381019,63788.80861457879,52698.50956045265,50082.77154459155,45127.28956455351
46470.528213268786,57439.6241750571,52011.64761076791,40408.80467187933,30278.157023736876
48444.84407276803,46902.36163629103,48055.95711783883,30448.58103954452,29942.09145783774
33982.027617813284,32188.998866593698,33877.270427790034,39637.6412670566,33611.21608159946
15237.552752319276,13800.19015236148,15501.74884646082,29515.033029093385,42487.9848868543
1811.8749110647245,1092.5374100212052,1804.8393362928896,23288.484379078654,40966.63989472253
0.0,0.0,0.0,29747.439445259195,37188.07100987238
0.0,0.0,0.0,43986.37778434365,46504.20821099094
0.0,0.0,0.0,49439.36563596858,52658.054891908214
0.0,0.0,0.0,43308.063880716916,53238.700780555126
0.0,0.0,0.0,39509.94364175115,53133.010357673025
0.0,0.0,0.0,49284.858382975974,48851.32407470994
0.0,0.0,0.0,52758.848465619114,41365.94021038794
0.0,0.0,0.0,52897.89833263373,41504.53923375544
0.0,0.0,0.0,50659.66362502473,32707.394351577994
0.0,0.0,0.0,41930.75253000728,27460.496932940336
0.0,0.0,0.0,39350.6082575778,30194.79640575536
370.3929270435849,628.6620873884025,452.6362062926686,42065.104682393605,35422.52842086264
11844.83723816226,11289.468925407564,8915.098616937434,36726.6933736151,32704.46311359442
26618.47121238138,25557.71922985983,30366.226919752884,30975.722916952596,28876.77647530645
37275.24591041957,35059.83242499909,38909.71060989047,31805.394624172688,15410.041971800154
39819.72206658909,36912.78219901984,47079.63060037004,8704.794062818737,2832.3775158417575
45647.705844765434,49654.59316866219,51926.88483005986,7535.813053646766,2496.6207413908132
55787.668700159455,36554.15869723569,54624.50672167136,6736.30890492634,4576.397740272254
48937.737282777845,17501.496890506667,48896.687690807856,6511.4310544790305,6417.079829457573
15686.082404474528,4620.7978893541695,49684.88144729859,7129.623607728453,6477.543514463094
14511.082126249461,15844.919751279771,3002.94664073563,11416.55147886295,7678.365911683884
14613.24005776901,1517.438702658368,1619.8226321370962,11705.724218262463,7931.948697076062
12116.391847801517,3561.0766640257666,3344.6775646705537,13152.861132528737,8968.006270747797
1760.0423823648441,1010.6869007831259,874.2926078620113,12296.590981903997,7838.41391432084
0.0,0.0,0.0,10070.310039823555,3149.162435388446
0.0,0.0,0.0,4914.303982911913,673.6034495540631
0.0,0.0,0.0,2911.6035079460944,0.0
0.0,0.0,0.0,1086.8638364023466,0.0
0.0,0.0,0.0,795.401811459762,0.0
0.0,0.0,0.0,655.2282480372069,161.40542438793017
0.0,0.0,0.0,453.0793307697178,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
134.14930721923028,487.6586454907243,571.7225851681551,54.09252689748477,0.0
7471.988301461605,10925.679156325246,9995.018313847133,0.0,0.0
18814.74059224722,27278.095303064256,18013.87220785695,0.0,871.6327300262044
34274.68325350976,39742.0850908205,29432.67271230813,203.90060472011592,808.5728034669844
46882.16689132233,48833.409026396876,44456.4500653704,213.40626975163045,756.3164523055634
51466.00742927871,54384.21186531465,37652.06906806499,0.0,452.9780766894624
45703.65886416765,53203.29375110581,55752.51463649631,242.03178362577862,696.6450207988879
44185.08402527934,20091.180296383867,54372.3273165544,1708.4004791354675,2364.6037586795915
33581.982555220864,33270.85533827217,47329.829299547935,4250.426546999528,5170.952337773245
27534.003305544968,19525.546966201335,8460.129931595684,5250.538135343851,5680.734288644961
13868.913878413514,11045.860526184151,19531.523149738838,1547.9803920222994,4618.409371595132
457.02515144006856,12970.993205956638,528.6942106493221,2627.653001719208,3771.357292183137
273.95010775544523,1185.3730826139883,-0.0,3258.545663885567,3571.81590467197
0.0,0.0,0.0,1116.193286890363,4113.550901224097
0.0,0.0,0.0,361.4834819442174,6234.88783368042
0.0,0.0,0.0,341.4721444183581,14413.440938719055
0.0,0.0,0.0,885.3789090295484,16179.361589417898
0.0,0.0,0.0,4773.493655445818,12189.818227090096
0.0,0.0,0.0,9650.874266810899,9324.568245785922
0.0,0.0,0.0,8367.373019792556,3189.704378197436
0.0,0.0,0.0,9448.891852619627,3216.236269350287
0.0,0.0,0.0,6314.921581562116,1603.9979568675294
0.0,0.0,0.0,617.4434232363737,313.24361359328805
0.0,0.0,0.0,0.0,0.0
313.9568483732618,551.8477789198844,487.1528157435556,735.9609042538123,432.66903389326023
11068.190255702826,10615.956054846967,10814.674950758983,508.23645716636935,472.16466534593127
21213.418912924408,23341.09737795708,16100.745125818607,0.0,0.0
39182.06758276451,34418.48153711621,25680.284377727374,253.44923466262338,122.16452552999822
47077.55598431763,43587.691835234335,38486.398194752095,2086.9288176763434,0.0
54755.645734771286,45469.81253930266,39614.39247444187,374.756081818963,41880.08742317957
55398.757296785836,51505.40845072812,55683.58253844384,7771.150029535083,26876.20693319691
55770.60853555229,45757.241249106315,56724.80589555735,15947.381449166065,5122.353120611827
49298.135903688264,48773.063029734265,51011.80507570283,1946.0038767409696,237.46604104478956
40946.471707964396,39474.485253167346,44187.44480211164,0.0,0.0
1648.4153766804254,19985.509724479445,31644.46866585761,0.0,0.0
459.1252609977276,11064.607527221046,15686.386127850641,0.0,0.0
-0.0,1361.4759432885198,1960.8338060459316,103.54016813723763,0.0
0.0,0.0,0.0,535.3936129012462,0.0
0.0,0.0,0.0,1280.8599670222995,0.0
0.0,0.0,0.0,1749.9538851787004,363.35868139911645
0.0,0.0,0.0,1658.5820370034044,398.2258620904297
0.0,0.0,0.0,797.928132983279,414.2213790300247
0.0,0.0,0.0,690.3825754848132,138.09230771251572
0.0,0.0,0.0,720.1821887619901,0.0
0.0,0.0,0.0,1133.2744856611698,58.27892748603364
0.0,0.0,0.0,2449.253468282365,619.2089130977906
0.0,0.0,0.0,2984.842958578445,2275.9731714042127
0.0,0.0,0.0,2279.0934753605707,4120.118378280704
405.9966061810708,449.7105239586041,491.7635099101847,791.1068456238571,3942.4890386623724
10650.166661215346,11120.437908876367,10249.768013669525,415.36534294160504,3338.0307279466806
17318.814435858763,23748.202826664932,27707.534313915705,602.0014236889627,5411.969867595767
26605.770189724703,31870.003947092482,39773.684471746434,3062.5900628582926,7138.504920869411
41106.57298993767,47046.81081939714,44810.87902788615,3424.9150166113764,8020.731077291719
46285.7133280587,55186.037502196115,51110.180045690475,6886.265216989192,8144.963255309906
54382.86938160018,59523.755316264156,51960.430744612146,8535.914242921019,12918.62660971818
57040.610208917,47562.16507308981,43511.594828388545,14531.15485080298,17448.86147380815
46676.57962272632,41723.69777495402,40873.452553771014,14264.481427556251,14043.298496239391
43133.627904062254,38878.98276386202,7213.172013836822,8481.922088800527,8892.64011354684
23907.94788510864,21526.266277872906,8960.848142572153,11029.466845046887,10576.032770310992
8846.266613094593,10820.884000333897,2120.62541868278,16290.930424628337,6286.995932538791
958.8016432663273,1479.3854627161313,685.7032301141257,21142.88079024454,9527.03295677287
0.0,0.0,0.0,19162.85316354986,13133.12661568451
0.0,0.0,0.0,21060.863781098054,27318.063475255876
0.0,0.0,0.0,31717.108712228284,25799.2700113022
0.0,0.0,0.0,24210.250396491305,15563.798093363877
0.0,0.0,0.0,14831.130967866608,15972.934442649332
0.0,0.0,0.0,19367.71367873388,21850.143067215595
0.0,0.0,0.0,22942.86599061689,19657.07048978027
0.0,0.0,0.0,12758.165331151135,13475.930237024531
0.0,0.0,0.0,11061.730316767644,14363.868159996062
0.0,0.0,0.0,18452.168814506273,15595.864530364557
0.0,0.0,0.0,17738.71212797876,13332.900083466755
457.1394501901617,589.3604562358097,-0.0,14496.635111325331,15859.293793505361
10459.842167654939,5641.564564115618,10382.937949074309,13595.38419467521,20849.85667439035
22736.712103772454,22885.35135771667,15514.35570554765,8801.404147572039,13036.52337286055
37868.73481549062,34957.44945219435,15910.3978999032,9984.63360061877,11521.13587943242
48730.84676317396,31082.735283066828,4589.65907747868,12378.9660026616,7749.387928577137
50202.15631656527,35323.23658272818,25550.571847874628,12501.404398671251,4629.648701532221
54510.90204338227,59060.204119275026,51116.60911987147,8817.96555585619,5687.217451825914
59854.95733602908,55366.23002198342,52605.87779042829,6987.724770879532,6276.380332093351
